week,channel,SARS-CoV2/PMMoV x 1000,infA/PMMoV x 1000,infB/PMMoV x 1000,
2024-08,Karlstad,0.561034838,0.103834,0.414479,
2024-08,Linköping,1.548075138,0.277836,0,
2024-08,Östhammar,1.098589107,2.547124,0,
2024-08,Umeå,0.548380268,0.038195,0.245725,
2024-08,Östersund,0.659687968,0.344891,0,
2024-08,Stockholm-Bromma,1.825533687,0.547717,0,
2024-08,Stockholm-Henriksdal,1.121752487,0.192252,0.766785,
2024-08,Uppsala,1.156702478,0.160036,1.196996,
2024-08,Västerås,0.95974898,0.236477,0,
2024-08,Luleå,0.730236057,0.233795,0.849996,
2024-09,Jönköping,0.678063956,0.18123,0.691235,
2024-09,Östersund,0.832718638,0.544953,0.399539,
2024-09,Uppsala,1.184736321,0.255479,2.003253,
2024-09,Kalmar,0.644755419,0.172494,0.198807,
2024-09,Stockholm-Käppala,2.076722253,0.463891,2.363855,
2024-09,Malmö,0.701645035,0.154657,0.77866,
2024-09,Örebro,1.346200144,0.428085,1.578264,
2024-09,Stockholm-Grödinge,1.376798354,0.342814,1.40406,
2024-09,Helsingborg,1.181794673,0.21032,1.74486,
2024-09,Karlstad,0.826628125,0.11967,0.326637,
2024-09,Luleå,0.50467779,0.159097,1.080375,
2024-09,Umeå,0.953425016,0.06444,0.550893,
2024-09,Västerås,1.414772352,0.436341,0,
2024-09,Östhammar,2.612677566,13.15251,0,
2024-09,Stockholm-Bromma,1.797142431,0.793875,5.013376,
2024-09,Gävle,2.520440194,0.611817,1.634404,
2024-09,Göteborg,1.336857784,0.37838,1.473605,
2024-09,Stockholm-Henriksdal,1.099474623,0.199524,0.898605,
2024-09,Linköping,1.089602964,0.343658166,1.523962157,
2024-10,Gävle,2.236591448,1.009250427,0,
2024-10,Kalmar,1.252238257,0.132903693,0.525512879,
2024-10,Linköping,1.875883603,0.183663549,0.774054462,
2024-10,Malmö,0.673359569,0.103347392,0.669017211,
2024-10,Örebro,1.01489853,0.113695494,0.577669742,
2024-10,Umeå,0.907175548,0.125375648,1.232913388,
2024-10,Västerås,1.129025741,0.240272426,1.363213019,
2024-10,Helsingborg,0.892472257,0.185209252,1.95288505,
2024-10,Luleå,0.788283718,0.175915214,1.184137191,
2024-10,Jönköping,0.929269318,0.194367579,1.315792907,
2024-10,Stockholm-Käppala,1.123820355,0.186820859,1.437109965,
2024-10,Östhammar,10.59706549,0,0,
2024-10,Karlstad,0.972983876,0.080554682,0,
2024-10,Stockholm-Grödinge,1.265924412,0.463811171,0,
2024-10,Göteborg,1.189747344,0.193246882,1.494497653,
2024-10,Östersund,0.891623275,0.336819333,0,
2024-10,Stockholm-Bromma,1.161720797,0.220116176,1.834441844,
2024-10,Stockholm-Henriksdal,0.630332849,0.122920148,0.884433486,
2024-10,Uppsala,0.248706045,0.185136488,1.548245269,
2024-11,Kalmar,0.78400574,0.145763,0,
2024-11,Örebro,0.41686695,0.086819,0.226746,
2024-11,Luleå,0.319202848,0.051928,0.713206,
2024-11,Göteborg,0.486322809,0.087652,0.711743,
2024-11,Linköping,0.984064279,0.084299,0.954805,
2024-11,Västerås,0.921978523,0.155689,0.58841,
2024-11,Karlstad,0.464503362,0.03909,0,
2024-11,Stockholm-Grödinge,1.112211847,0.231296,2.166904,
2024-11,Helsingborg,0.914257664,0.185188,1.912551,
2024-11,Jönköping,0.431148354,0.059317,0.722228,
2024-11,Malmö,0.622859187,0.078475,0.482656,
2024-11,Östersund,0.834840406,0.279605,0,
2024-11,Östhammar,26.27092365,0,0,
2024-11,Umeå,0.143525727,0.043588,0.501063,
2024-11,Stockholm-Bromma,0.886286047,0.209883,1.534733,
2024-11,Stockholm-Henriksdal,0.948765746,0.150604,1.02639,
2024-11,Uppsala,0.838869262,0.120613,1.172819,
2024-11,Stockholm-Käppala,0.68217995,0.08857,0.680837,
2024-11,Gävle,1.417283744,0.255494,0,
2024-12,Jönköping,1.20818324,0.150925,0.901772,
2024-12,Helsingborg,0.431731391,0.066687,1.030969,
2024-12,Gävle,1.664514804,0.650942,NA,
2024-12,Linköping,0.888785574,0.073937,0.679684,
2024-12,Stockholm-Grödinge,1.1141343,0.182058,1.34377,
2024-12,Örebro,0.610496399,0.2196,1.504377,
2024-12,Östhammar,8.855169215,NA,0,
2024-12,Malmö,0.797622915,0.112552,0.626226,
2024-12,Göteborg,0.914195927,0.14691,1.286641,
2024-12,Östersund,1.028893875,0.239554,2.163341,
2024-12,Umeå,0.710679619,0.04889,1.02532,
2024-12,Luleå,0.465450723,0.065368,0.960518,
2024-12,Stockholm-Käppala,0.760880578,0.112546,0.949718,
2024-12,Kalmar,0.416371542,0.116878,0.50425,
2024-12,Uppsala,0.806221924,0.128334,1.554426,
2024-12,Stockholm-Henriksdal,0.423342146,0.078193,0.852466,
2024-12,Stockholm-Bromma,1.014651137,0.225379,1.840162,
2024-12,Västerås,1.436888126,0.241801,1.392912,
2024-12,Karlstad,0.721831847,0.134171,NA,
2024-13,Gävle,2.259001599,0.95379291,0,
2024-13,Göteborg,1.153794155,0.235720255,1.889660316,
2024-13,Helsingborg,0.953041766,0.186007902,2.580390217,
2024-13,Örebro,0.742508351,0.153918381,1.337456679,
2024-13,Kalmar,0.605304825,0.121739866,1.046424509,
2024-13,Karlstad,0.474117556,0.041091181,0.29525551,
2024-13,Stockholm-Grödinge,1.022676849,0.272591976,2.666338744,
2024-13,Linköping,1.122620119,0.279233163,2.451900191,
2024-13,Luleå,1.124650502,0.189493824,1.662692538,
2024-13,Malmö,0.543775139,0.119708291,1.363681128,
2024-13,Östersund,1.681649634,0.289751832,2.713655548,
2024-13,Östhammar,2.191631259,0,0,
2024-13,Umeå,1.039565666,0.427430551,2.921352476,
2024-13,Västerås,2.046281424,0.595690512,0,
2024-13,Stockholm-Henriksdal,1.329135944,0.23646309,2.18771873,
2024-13,Uppsala,1.027518428,0.221414969,4.359997434,
2024-13,Jönköping,0.712997707,0.135200565,1.120139107,
2024-13,Stockholm-Bromma,1.351500524,0,0,
2024-14,Gävle,2.139345582,0.403314869,3.689441089,
2024-14,Helsingborg,0.735813587,0.233592497,2.390528224,
2024-14,Luleå,0.971215351,0.216666903,1.711451689,
2024-14,Kalmar,1.095060929,0.146477833,1.463568017,
2024-14,Karlstad,0.576976281,0.026537812,0.270710353,
2024-14,Umeå,0.780295601,0.033030174,2.94294781,
2024-14,Örebro,1.058240913,0.230472807,1.754467013,
2024-14,Göteborg,1.445889794,0.258909014,2.319545361,
2024-14,Stockholm-Käppala,1.458083008,0.178766771,1.795219186,
2024-14,Malmö,0.513958167,0.094798341,0.767526694,
2024-14,Östhammar,0,0,0,
2024-14,Stockholm-Grödinge,1.219343575,0,0,
2024-14,Linköping,2.347493713,0.275705016,2.566630539,
2024-14,Stockholm-Henriksdal,1.160324426,0.12980802,1.577930345,
2024-14,Stockholm-Bromma,1.016239575,0.154665993,1.590751319,
2024-14,Uppsala,1.482867588,0.151941041,1.645309093,
2024-14,Östersund,1.567399499,0.442515897,3.939426141,
2024-14,Jönköping,0.273709805,0.04302472,0.477816329,
2024-15,Gävle,1.601993525,0,3.558465553,
2024-15,Göteborg,1.70772933,0,3.40171402,
2024-15,Helsingborg,0.535017293,0,2.34635191,
2024-15,Stockholm-Käppala,0.869933635,0.071072929,0.905559803,
2024-15,Linköping,1.0258924,0.412512704,2.04475051,
2024-15,Örebro,1.083329689,0.17791735,1.402917353,
2024-15,Östhammar,4.175677805,0,0,
2024-15,Jönköping,0.289044436,0.038917017,0.621079514,
2024-15,Luleå,1.06847662,0.093196783,0.978785239,
2024-15,Malmö,0.566434913,0.061946229,0.802843682,
2024-15,Karlstad,0.383523513,0,0.026154591,
2024-15,Stockholm-Grödinge,0.453866364,0.057255068,0.576604482,
2024-15,Kalmar,0.37829974,0.080633498,1.178973889,
2024-15,Umeå,0.403991284,0.023715654,0.911941612,
2024-15,Stockholm-Henriksdal,0.560012274,0.056913706,0.756161934,
2024-15,Stockholm-Bromma,0.784137758,0.154436581,1.517754412,
2024-15,Uppsala,0.536191611,0.049418406,0.696915062,
2024-15,Västerås,0.52869502,0.11157,0,
2024-15,Östersund,6.562761262,0,0,
2024-16,Gävle,2.810486253,0,4.39937,
2024-16,Göteborg,2.206232478,0.20324,2.65761,
2024-16,Kalmar,0.558849695,0.09038,0.73445,
2024-16,Karlstad,0.602337862,0.00382,0,
2024-16,Linköping,1.807573988,0,1.53645,
2024-16,Luleå,0.771705879,0,1.05517,
2024-16,Umeå,0.6975197,0.02038,0.97654,
2024-16,Örebro,1.07990539,0,0,
2024-16,Västerås,1.557817763,0,0,
2024-16,Jönköping,0.728620487,0,0.46323,
2024-16,Stockholm-Grödinge,0.698779394,0,1.08667,
2024-16,Helsingborg,1.050094814,0,1.46422,
2024-16,Malmö,0.690974477,0.09698,0.97125,
2024-16,Östhammar,3.267628779,0,0,
2024-16,Stockholm-Bromma,1.502543407,0,0,
2024-16,Stockholm-Henriksdal,0.684845121,0.11015,1.16222,
2024-16,Uppsala,1.059686027,0.07505,1.50645,
2024-16,Östersund,1.537212468,0,0,
2024-17,Stockholm-Bromma,1.435941357,0.149177661,1.497350705,
2024-17,Stockholm-Henriksdal,1.040221651,0.083831011,0.859402296,
2024-17,Uppsala,1.532523223,0,1.733712128,
2024-17,Gävle,2.146656209,0,2.637890107,
2024-17,Stockholm-Käppala,1.218756829,0.121008116,1.183280166,
2024-17,Umeå,1.274047816,0.024289375,1.398345608,
2024-17,Örebro,0.767153865,0,0,
2024-17,Göteborg,1.234820616,0.12031583,1.053142846,
2024-17,Malmå,0.718407434,0.053410118,0.539662798,
2024-17,Linköping,0.949031855,0,1.445418605,
2024-17,Karlstad,0.386265742,0,0.048687359,
2024-17,Luleå,1.535108408,0,1.118336125,
2024-17,Kalmar,0.803971584,0.168596579,1.454222631,
2024-17,Västerås,1.331837166,0.271087777,1.804417011,
2024-17,Östersund,2.108444807,0,0,
2024-18,Örebro,0.946031955,0,0.882634,
2024-18,Stockholm-Käppala,2.368395391,0.254068,2.377874,
2024-18,Kalmar,1.065791456,0.091513,0.48323,
2024-18,Karlstad,0,0,0,
2024-18,Västerås,0,0,0,
2024-18,Göteborg,1.438608838,0.133138,0.895872,
2024-18,Malmö,0.809334075,0.037262,0.366178,
2024-18,Östhammar,2.376130739,0,5.646589,
2024-18,Östersund,3.65221657,0,5.019402,
2024-18,Jönköping,1.870932801,0,1.308088,
2024-18,Stockholm-Grödinge,2.278946732,0.227285,2.243089,
2024-18,Helsingborg,1.356641556,0,1.035233,
2024-18,Gävle,5.211100993,0,1.368675,
2024-18,Linköping,2.556048276,0.263795,2.982086,
2024-18,Luleå,2.176964973,0.097603,1.893723,
2024-18,Umeå,5.596119791,0,5.678394,
2024-18,Stockholm-Henriksdal,1.30966476,0.104271,1.211108,
2024-18,Uppsala,2.505062438,0,1.710788,
2024-18,Stockholm-Bromma,3.856797727,0,2.103417544,
2024-19,Gävle,2.861740434,0.239488345,0.846058822,
2024-19,Kalmar,1.210005051,0.067592068,0,
2024-19,Luleå,1.722672642,0,0.788071977,
2024-19,Linköping,4.93373137,0.286381371,1.5117128,
2024-19,Umeå,2.875990657,0,2.520554857,
2024-19,Göteborg,1.455710846,0,0.716079937,
2024-19,Stockholm-Grödinge,2.846305973,0.192676056,1.148996504,
2024-19,Helsingborg,1.661745378,0,0.625447685,
2024-19,Stockholm-Käppala,1.958414357,0.166577276,0.759336303,
2024-19,Karlstad,1.013026919,0.037266778,0.171744501,
2024-19,Västerås,1.361815864,0.049489183,0.417883995,
2024-19,Örebro,1.391953091,0.050597099,0.836936597,
2024-19,Östhammar,4.46232212,0,0.582796435,
2024-19,Stockholm-Bromma,2.933730041,0.440798869,2.025470284,
2024-19,Stockholm-Henriksdal,2.210652971,0.182229438,0.981785398,
2024-19,Uppsala,3.028333676,0.152960525,1.733879334,
2024-19,Malmö,2.237702824,0.099805265,0.415680875,
2024-19,Östersund,5.532128385,0,1.870735554,
2024-20,Luleå,6.492453345,0,1.855920834,
2024-20,Örebro,1.430648595,0,0.477933303,
2024-20,Östhammar,5.656083439,0.34894029,2.643186112,
2024-20,Linköping,2.467242577,0.114353782,0.685496424,
2024-20,Kalmar,3.130596476,0.06865376,0.578210994,
2024-20,Gävle,5.521331632,0.216702463,1.223631967,
2024-20,Göteborg,1.989805538,0.100327395,0.652226172,
2024-20,Stockholm-Grödinge,1.614225565,0,0.61882415,
2024-20,Helsingborg,3.705276716,0.058251663,0.506150128,
2024-20,Karlstad,0.946322742,0,0.099243321,
2024-20,Stockholm-Käppala,4.738136421,0.156827785,1.035449048,
2024-20,Malmö,3.14247913,0.058359966,0.534577806,
2024-20,Stockholm-Bromma,5.378927048,0.358828136,2.429955676,
2024-20,Stockholm-Henriksdal,2.877360479,0.18430862,1.252580854,
2024-20,Umeå,3.929735019,0,2.068242397,
2024-20,Uppsala,2.839983301,0.096726097,0.786241149,
2024-20,Västerås,2.892197274,0,2.75595723,
2024-20,Östersund,5.503232677,0,2.851568377,
2024-21,Östersund,2.321350398,0,0.49816,
2024-21,Örebro,1.43192713,0,0.134555,
2024-21,Västerås,1.527067066,0,0.738042,
2024-21,Luleå,3.627561354,0,0.608858,
2024-21,Helsingborg,2.359401585,0,0.38517,
2024-21,Linköping,3.092058475,0,0.532923,
2024-21,Kalmar,1.582194687,0,0.444065,
2024-21,Malmö,2.476358037,0.019276,0.221359,
2024-21,Stockholm-Grödinge,2.669709478,NA,0.393186,
2024-21,Stockholm-Käppala,1.863684818,0.073468,0.375978,
2024-21,Karlstad,0.640881814,0.020653,0.156581,
2024-21,Umeå,1.254386836,0.054146,0.292261,
2024-21,Göteborg,1.773951684,NA,0.373729,
2024-21,Östhammar,2.414656627,NA,1.088205,
2024-21,Stockholm-Henriksdal,2.04374587,0,0.319492,
2024-21,Stockholm-Bromma,3.060530408,0,0.895962,
2024-21,Uppsala,4.678261528,0.131196,0.797156,
2024-21,Gävle,4.901755076,0.174749,0.735832,
2024-22,Luleå,1.957232199,0,0,
2024-22,Stockholm-Käppala,0.929080188,NA,0.466821,
2024-22,Linköping,1.751985966,NA,NA,
2024-22,Karlstad,0.184068115,0,NA,
2024-22,Umeå,0.374381997,0,0.311315,
2024-22,Västerås,0.394724625,0,NA,
2024-22,Örebro,0.381561567,0,0,
2024-22,Stockholm-Henriksdal,0.606763343,NA,0.175086,
2024-22,Stockholm-Bromma,0.949762559,0,0.156564,
2024-22,Uppsala,0.428083354,0,0.18783,
2024-22,Gävle,0.912889898,0,0.052735,
2024-22,Stockholm-Grödinge,0.335335436,0,0.247188,
2024-22,Helsingborg,0.673265075,0,0.192049,
2024-22,Östhammar,0.472687929,0,0.328768,
2024-22,Göteborg,0.48111286,NA,0.027411,
2024-22,Malmö,0.464839676,0.011688,0.011068,
2024-22,Östersund,1.160233069,0,0,
2024-22,Kalmar,2.310840822,0,0,
2024-23,Stockholm-Bromma,1.901419855,0,1.813893927,
2024-23,Gävle,2.673771325,0,0.096302523,
2024-23,Göteborg,2.288167033,0,0,
2024-23,Stockholm-Gr�dinge,1.749224274,0.039520645,0.422908544,
2024-23,Helsingborg,2.244157745,0,2.685492198,
2024-23,Stockholm-Henriksdal,1.33590543,0,0.252356806,
2024-23,Kalmar,0.809456433,0,0,
2024-23,Stockholm-Käppala,1.551490645,0.036033743,0.467173007,
2024-23,Karlstad,1.24783224,0.025434995,0.579458344,
2024-23,Linköping,1.552648717,0,0.115515749,
2024-23,Luleå,3.189323498,0,0,
2024-23,Malmö,0.912040898,0.01466319,0.049345626,
2024-23,Umeå,1.087554822,0,0.881642644,
2024-23,Uppsala,1.469995648,0,0.775819799,
2024-23,Västerås,1.606642992,0,0,
2024-23,Örebro,1.105422576,0,0.061093036,
2024-23,Östhammar,1.559874488,0.100428908,0,
2024-23,Östersund,2.903506422,0,0,
2024-24,Örebro,3.599511604,0,0,
2024-24,Linköping,2.886026596,0,0,
2024-24,Luleå,6.550697072,0,0,
2024-24,Västerås,4.662070246,0,0,
2024-24,Gävle,3.477627718,0,0,
2024-24,Stockholm-Käppala,2.607522517,0,0,
2024-24,Stockholm-Grödinge,2.636128633,0,0.838724122,
2024-24,Östhammar,1.886842989,0,0,
2024-24,Kalmar,2.229927245,0,0.234458319,
2024-24,Uppsala,2.28648245,0,0.735769602,
2024-24,Stockholm-Bromma,3.411336444,0,0,
2024-24,Stockholm-Henriksdal,1.401690216,0,0.125776129,
2024-24,Helsingborg,2.999837178,0,0,
2024-24,Göteborg,3.060127851,0,0,
2024-24,Karlstad,4.530305129,0,0,
2024-24,Malmö,2.617134812,0.027121883,0.114428554,
2024-24,Umeå,3.312965354,0,0.597089264,
2024-24,Östersund,4.001749231,0,0,
2024-25,Göteborg,3.754415019,0,NA,
2024-25,Stockholm-Grödinge,2.489031263,0,0,
2024-25,Helsingborg,2.983275461,0,0,
2024-25,Karlstad,1.430576658,0,0,
2024-25,Luleå,5.211037966,0,0,
2024-25,Umeå,4.006757387,0,0.386213,
2024-25,Västerås,3.142192422,0,0,
2024-25,Stockholm-Bromma,3.07812998,0,0,
2024-25,Gävle,2.699070733,0,0,
2024-25,Stockholm-Henriksdal,2.395299143,0,0,
2024-25,Kalmar,2.589570141,0,NA,
2024-25,Stockholm-Käppala,3.066804985,0.056394,NA,
2024-25,Malmö,3.041499039,NA,0.154458,
2024-25,Uppsala,1.928448499,0,NA,
2024-25,Örebro,2.779312608,0,0,
2024-25,Östhammar,2.142592817,NA,0,
2024-25,Östersund,3.994867248,0,0,
2024-25,Linköping,4.09244196,0,0,
2024-26,Stockholm-Bromma,3.327131734,0.0213702,0,
2024-26,Gävle,4.616640427,0,0,
2024-26,Göteborg,3.91219433,0,0.276864582,
2024-26,Stockholm-Grödinge,2.335886942,0.04394636,0.133087477,
2024-26,Stockholm-Henriksdal,3.001787502,0.062301602,0,
2024-26,Stockholm-Käppala,2.677554138,0.08193456,0.085566202,
2024-26,Karlstad,1.863703654,0,0,
2024-26,Linköping,9.39142812,0,0,
2024-26,Luleå,5.324316115,0,0,
2024-26,Malmö,3.317587539,0.068232576,0.047840769,
2024-26,Umeå,4.257383022,0,0.13759352,
2024-26,Uppsala,3.068844559,0,0.207157266,
2024-26,Västerås,1.045372968,0,0,
2024-26,Örebro,2.244389903,0,0,
2024-26,Östhammar,4.920102771,0,0,
2024-26,Kalmar,NA,NA,NA,
2024-26,Östersund,9.40868779,0,0,
2024-26,Helsingborg,8.682579941,0,0,
2024-27,Gävle,3.543451464,0,0.8084888,
2024-27,Linköping,6.44507879,0,0,
2024-27,Luleå,5.284008215,0,0,
2024-27,Örebro,3.317705863,0,0,
2024-27,Karlstad,3.029198523,0,0,
2024-27,Kalmar,3.49559214,0,0,
2024-27,Umeå,2.544461818,0,0,
2024-27,Göteborg,4.215266793,0,0,
2024-27,Malmö,3.396008982,0,0,
2024-27,Västerås,3.889113571,0,0,
2024-27,Östhammar,3.448677653,0,0,
2024-27,Stockholm-Käppala,4.1945454,0,0,
2024-27,Stockholm-Henriksdal,2.880268856,0,0,
2024-27,Stockholm-Bromma,3.627666603,0,0,
2024-27,Uppsala,4.81779753,0.026421437,0,
2024-27,Helsingborg,5.59138138,0,0,
2024-27,Stockholm-Grödinge,3.531587333,0.086679496,0,
2024-27,Östersund,8.794974355,0,0,
2024-28,Stockholm-Bromma,7.229785309,0,0,
2024-28,Gävle,10.48288118,0.04315665,0,
2024-28,Göteborg,9.530571261,0,0,
2024-28,Stockholm-Grödinge,5.109078798,0,0,
2024-28,Helsingborg,9.144842517,0.194692775,0,
2024-28,Stockholm-Henriksdal,5.726895762,0.037354155,0,
2024-28,Kalmar,NA,NA,NA,
2024-28,Stockholm-Käppala,6.159767167,0.008087674,0,
2024-28,Karlstad,5.729416757,0,0,
2024-28,Linköping,5.250045132,0,0,
2024-28,Luleå,10.43991112,0,0,
2024-28,Malmö,8.310422719,0.238032674,0,
2024-28,Umeå,7.067167247,0,0,
2024-28,Uppsala,6.382178703,0,0,
2024-28,Västerås,13.51357349,0.02473755,0,
2024-28,Örebro,5.489872257,0,0,
2024-28,Östersund,38.71456231,0.073317548,0,
2024-28,Östhammar,16.01668372,0,0,
2024-29,Stockholm-Bromma,3.792210863,0.078629916,0,
2024-29,Gävle,4.194327911,0,0,
2024-29,Göteborg,4.825991254,0,0,
2024-29,Stockholm-Grödinge,3.06497604,0.022531661,0,
2024-29,Helsingborg,3.932970416,0.173279547,0,
2024-29,Stockholm-Henriksdal,1.094014474,0,0,
2024-29,Kalmar,3.635960357,0.041826669,0,
2024-29,Stockholm-Käppala,3.39221071,0.065864725,0,
2024-29,Karlstad,2.537340618,0,0,
2024-29,Linköping,4.841852572,0,0,
2024-29,Luleå,4.926664859,NA,0,
2024-29,Malmö,4.140907608,0.04944903,0.042568924,
2024-29,Umeå,5.333121373,0,0,
2024-29,Uppsala,4.086118487,0,0,
2024-29,Västerås,6.057721874,0,0,
2024-29,Örebro,8.605890409,0,0,
2024-29,Östersund,9.155210621,NA,0,
2024-29,Östhammar,10.23349659,0,0,
2024-30,Stockholm-Bromma,9.896352284,0.110236982,0,
2024-30,Gävle,15.95283909,0,0,
2024-30,Göteborg,9.503234275,0.160897668,0,
2024-30,Stockholm-Grödinge,8.204198961,0.079933863,0,
2024-30,Helsingborg,10.63428672,0.266236675,0,
2024-30,Stockholm-Henriksdal,7.377532928,NA,0,
2024-30,Kalmar,12.48840144,0.073119428,0,
2024-30,Stockholm-Käppala,6.648801778,0.063603164,NA,
2024-30,Karlstad,4.121202331,0,0,
2024-30,Linköping,7.176383275,0,NA,
2024-30,Luleå,7.485252965,NA,0,
2024-30,Malmö,7.893086263,0.083697848,0,
2024-30,Umeå,7.517253915,0,0,
2024-30,Uppsala,6.789271904,0.035535217,0,
2024-30,Västerås,7.124805913,0,0,
2024-30,Örebro,3.447268716,0,0,
2024-30,Östersund,58.05170528,0.433435492,0,
2024-30,Östhammar,10.77418276,0,0,
2024-31,Stockholm-Bromma,6.720384751,0.070363271,NA,
2024-31,Gävle,10.71953951,0,0,
2024-31,Göteborg,7.607701069,NA,0,
2024-31,Helsingborg,8.09855861,0.144601779,0,
2024-31,Stockholm-Henriksdal,5.913115594,0.046540574,0,
2024-31,Kalmar,6.433488051,0,0,
2024-31,Stockholm-Käppala,5.641199261,NA,NA,
2024-31,Karlstad,6.424249662,NA,0.141112531,
2024-31,Linköping,7.752519662,NA,NA,
2024-31,Luleå,5.164623613,NA,0,
2024-31,Umeå,4.794757327,0,0,
2024-31,Uppsala,6.462635808,0.061446872,0,
2024-31,Västerås,5.589372039,0,0,
2024-31,Örebro,5.714428819,0,0,
2024-31,Östhammar,17.59694793,NA,0,
2024-31,Östersund,26.79719863,0.832377653,0,
2024-31,Malmö,7.219534607,0.036788446,NA,
2024-32,Stockholm-Bromma,7.168412758,0.12438619,0.351764804,
2024-32,Gävle,13.85082218,0.471627411,NA,
2024-32,Göteborg,6.909427851,0,0,
2024-32,Stockholm-Grödinge,8.314779286,0.425359802,0.13348728,
2024-32,Helsingborg,10.53736467,0.062116255,0,
2024-32,Stockholm-Henriksdal,7.138368267,0.0444756,NA,
2024-32,Kalmar,9.037516754,0.105872322,NA,
2024-32,Västerås,8.394285403,0.20182153,0,
2024-32,Karlstad,10.55850915,NA,NA,
2024-32,Linköping,9.661681948,NA,0,
2024-32,Luleå,6.552330676,NA,0,
2024-32,Malmö,6.472590577,0.077678745,0,
2024-32,Umeå,5.466719037,0.117093352,0,
2024-32,Uppsala,16.37412046,0.115341256,NA,
2024-32,Örebro,5.139112131,0,0,
2024-32,Östhammar,21.20056412,0.985271782,0,
2024-32,Östersund,38.45695923,NA,0,
2024-32,Stockholm-Käppala,9.523044007,0.021438944,0,
2024-33,Gävle,18.638499,0.041353271,0,
2024-33,Göteborg,8.809680177,NA,0,
2024-33,Helsingborg,10.67667051,0.176596723,0,
2024-33,Stockholm-Henriksdal,6.074786981,0.062703819,NA,
2024-33,Stockholm-Käppala,10.01226184,0.009621366,0.044909182,
2024-33,Karlstad,7.219221093,NA,0,
2024-33,Uppsala,18.84993266,NA,NA,
2024-33,Malmö,6.365037478,0.040649798,0.076552804,
2024-33,Örebro,8.960169024,0,0,
2024-33,Östersund,30.25558574,0.486477076,NA,
2024-33,Stockholm-Bromma,11.4606162,0.042384122,0,
2024-33,Linköping,11.56121464,0.972008303,NA,
2024-33,Luleå,14.30641251,0,0,
2024-33,Umeå,3.515628572,0,0,
2024-33,Kalmar,14.56370626,NA,NA,
2024-33,Västerås,2.988449234,0,0,
2024-34,Stockholm-Bromma,5.638263914,0.011508398,0.143224197,
2024-34,Gävle,11.87598589,0.021652546,NA,
2024-34,Göteborg,4.501199729,0.101186297,NA,
2024-34,Stockholm-Grödinge,9.802025223,NA,0,
2024-34,Helsingborg,6.824926246,NA,0,
2024-34,Stockholm-Henriksdal,4.617094929,0.030425619,NA,
2024-34,Kalmar,7.865034381,NA,0,
2024-34,Stockholm-Käppala,6.97087221,0.026992307,0,
2024-34,Karlstad,7.302332561,0.029222541,0,
2024-34,Linköping,9.045101639,NA,0,
2024-34,Malmö,5.120513385,0.041439964,0.099373644,
2024-34,Uppsala,15.03478417,NA,NA,
2024-34,Örebro,5.582512425,0,0,
2024-34,Östersund,8.779134392,NA,0,
2024-34,Östhammar,18.92445333,0,0,
2024-34,Luleå,5.764299834,0,0,
2024-34,Umeå,7.074537832,0,0,
2024-34,Västerås,NA,NA,NA,
2024-35,Stockholm-Grödinge,8.921329939,0.011204588,NA,
2024-35,Kalmar,6.979214797,0.011369628,NA,
2024-35,Karlstad,4.91514406,0,0,
2024-35,Linköping,12.49442992,0.04969868,0.316229324,
2024-35,Västerås,5.610827468,0,0,
2024-35,Örebro,8.229811155,0,NA,
2024-35,Östhammar,14.58248213,0,0,
2024-35,Gävle,10.32450789,0.029148831,0,
2024-35,Göteborg,6.260302427,0.055373324,0,
2024-35,Helsingborg,6.201580426,0.025064678,NA,
2024-35,Stockholm-Henriksdal,6.340196961,0.006716599,0,
2024-35,Stockholm-Käppala,5.405636425,0.015174572,NA,
2024-35,Malmö,4.984065363,0.019815583,0,
2024-35,Östersund,13.54309106,0.021488178,0,
2024-35,Stockholm-Bromma,7.758432922,0.013995599,0,
2024-35,Uppsala,13.43244666,NA,0,
2024-35,Luleå,4.603860406,0,0,
2024-35,Umeå,3.403789268,0,0,
2024-36,Gävle,8.270172186,NA,0,
2024-36,Karlstad,6.411786869,0,0,
2024-36,Linköping,8.111438863,0,0,
2024-36,Malmö,5.140536048,0.041946207,NA,
2024-36,Östersund,7.861921745,0,0,
2024-36,Stockholm-Grödinge,6.503206735,NA,0,
2024-36,Stockholm-Käppala,6.445294597,0.029860083,0.032853358,
2024-36,Örebro,5.069213664,NA,0,
2024-36,Göteborg,4.430053192,0.024298995,NA,
2024-36,Umeå,5.530672602,NA,0,
2024-36,Västerås,3.783842987,0.011563044,0.062011817,
2024-36,Luleå,4.061906476,0,NA,
2024-36,Stockholm-Bromma,6.858839556,NA,0,
2024-36,Stockholm-Henriksdal,6.882560052,NA,NA,
2024-36,Kalmar,7.929511118,0,0,
2024-36,Uppsala,6.179065201,0.092522076,0,
2024-36,Östhammar,8.577288834,0,0,
2024-36,Helsingborg,4.981699617,NA,1.217909817,
2024-37,Gävle,6.485290015,0,0,
2024-37,Göteborg,4.416687621,0.162295056,0,
2024-37,Stockholm-Grödinge,8.067376431,0.039815917,0,
2024-37,Helsingborg,2.984419277,0,0.067465227,
2024-37,Kalmar,4.934372546,NA,0,
2024-37,Karlstad,2.419939307,0.001012903,0,
2024-37,Stockholm-Käppala,5.422910649,0.061345304,0,
2024-37,Linköping,9.754486586,0,0,
2024-37,Luleå,4.931320011,0.025629092,0,
